id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
14806923,"*The Madison-Modern 2Br 12 mins to Downtn, 1 park",50492515,Anita,Near West Side,41.88094,-87.67837,Entire home/apt,137,2,210,9/6/20,4.27,3,262
14815127,Downtown LAKEVIEW  HUGE PENTHOUSE STYLE - POOL,55199486,Furnished Rental,Near North Side,41.89436,-87.6172,Entire home/apt,150,31,1,3/18/18,0.03,15,365
14820957,Twin bed private room (K3),36549783,Jeffrey,Irving Park,41.96385,-87.73556,Private room,50,2,10,10/14/19,0.25,12,89
14840423,Cozy Bungalow Getaway,74191666,Lisa,Albany Park,41.97221,-87.73987,Entire home/apt,75,2,25,5/1/20,1.81,1,134
14855907,The Marney Room: Airbnb Superhost,93017116,Randall,Grand Boulevard,41.81269,-87.61059,Private room,65,1,89,12/13/19,2.14,4,204
14871197,"Large, Reno’d 3 BR apt near Everything!",37607540,Kristine,Lake View,41.93422,-87.64998,Entire home/apt,187,2,114,7/27/20,2.33,2,157
14883494,The Compound a hidden oasis in Logan Square,1187822,Mark,Logan Square,41.91973,-87.69599,Entire home/apt,195,3,26,3/4/20,0.53,1,117
14885789,Upscale 3 Bedroom Wrigley Apartment,93362933,Andrew,Lake View,41.9487,-87.65062,Entire home/apt,454,20,18,9/15/20,0.38,1,260
14914810,Private Bedroom - Humboldt Park,48093605,Jeremiah,West Town,41.90004,-87.7061,Private room,65,1,49,2/16/20,1.16,2,180
14942768,Ukrainian Village Artist Loft – Spacious & Serene,20858704,Sopha,West Town,41.9006,-87.68596,Private room,69,3,85,8/7/20,1.73,1,1
14946722,"Luxury High Rise In River North 
New redone unit !",94052016,Matt,Near North Side,41.89513,-87.62809,Entire home/apt,125,60,0,,,1,267
14950449,"Urban Oasis, Honeymoon Suite",17052211,Yolie,West Town,41.90999,-87.67476,Private room,182,2,13,6/3/19,0.27,2,365
15009956,Comfortable Place near Midway Airport & Train,87333698,Carlos,Brighton Park,41.80967,-87.69841,Entire home/apt,73,2,44,9/13/20,0.92,1,135
15011149,"Classy and homey, just steps from Logan Square",24998094,Kelsey,Avondale,41.93612,-87.70513,Entire home/apt,275,3,2,11/30/19,0.18,1,78
15019977,Centrally located Apartment near Fulton Market,80492291,Tara,West Town,41.89073,-87.65729,Entire home/apt,215,1,74,8/24/20,1.87,1,177
15024671,Designer Suite on Tree Lined Street in Bucktown,90644159,Jean,Logan Square,41.92214,-87.68344,Entire home/apt,203,4,33,4/30/20,0.76,5,274
15028822,One bedroom/bath historic Hyde Park,91946836,Jordan,Hyde Park,41.79822,-87.59989,Private room,60,3,153,1/21/20,3.13,3,353
15037503,Great Spot Next to Lincoln Park in Chicago,52704607,Nick,Lincoln Park,41.91742,-87.63575,Entire home/apt,92,3,165,9/19/20,3.48,4,332
15041932,SIMPLE & PRIVATE QUEEN ROOM & MORE in WINDY CITY!,41676630,Pete,West Town,41.90649,-87.68968,Private room,48,1,98,8/31/20,2.03,2,22
15042311,COMFY SINGLE in Shared Room #3!,41676630,Pete,West Town,41.90701,-87.68935,Shared room,39,1,95,7/8/20,1.97,2,10
15053294,Northside Chicago Favorite:  Rehabbed w/parking!,95140453,Mark & Marcelo,Rogers Park,42.01219,-87.66929,Entire home/apt,176,2,164,9/13/20,3.46,1,5
15058843,Wicker Park - 1 BR w/patio,53841201,Martha,West Town,41.90106,-87.67152,Entire home/apt,99,2,120,7/6/20,2.46,1,264
15059368,Comfy and Spacious Near Midway Airport,95206535,Jade,Garfield Ridge,41.8085,-87.75181,Entire home/apt,90,2,72,8/16/20,1.49,1,75
15072673,"Walk to Riot Fest, Pilsen:Little Village, Art",1764580,Margaret,South Lawndale,41.84912,-87.69861,Private room,70,1,11,10/17/19,0.23,1,359
15088466,Beautiful Chicago Home steps to Wrigley Field! 1,2471877,Michael,Lake View,41.94649,-87.65397,Private room,115,365,76,7/12/20,1.61,3,361
15094729,1 mile to USMLE & minutes to O'Hare in Safest Area,2456789,Mary,Norwood Park,41.98294,-87.8196,Private room,37,14,225,7/31/20,4.81,4,53
15098596,Warm up to Ukrainian Village,1139947,Yas,West Town,41.89544,-87.67932,Entire home/apt,118,2,99,7/6/20,2.14,3,26
15112347,Home of Grace II,95738925,Grace,Greater Grand Crossing,41.76508,-87.63262,Entire home/apt,75,2,94,2/15/20,1.95,1,83
15114450,CASA NEWPORT,8367850,David & Bruce,Lake View,41.94366,-87.65006,Entire home/apt,152,3,37,11/11/19,0.77,1,338
15115673,Two blocks from Wrigley Field and the Metro.,21686213,Laura,Lake View,41.94875,-87.66034,Private room,63,1,154,8/9/20,3.25,1,179
15116366,Beautiful Studio in the Loop. Amazing Location!,12013646,Luis,Loop,41.88306,-87.62577,Entire home/apt,84,1,260,9/13/20,5.33,4,317
15116890,"Lovely,large 1BR flat in Logan Square",30589635,Geeta,Logan Square,41.92852,-87.71819,Entire home/apt,78,1,236,9/20/20,4.86,1,34
15122395,"Large & Cozy, 1BR Lincoln Park Condo. Great Value!",68280856,Dani,Lincoln Park,41.92255,-87.66557,Entire home/apt,77,2,80,8/14/20,1.66,1,44
15132653,North Side Near Wrigley Lakeview Walk Everywhere!!,51628877,John,Lake View,41.94448,-87.66447,Entire home/apt,157,2,81,7/29/20,1.69,1,294
15146320,RIVER NORTH  MODERN POOL/SPA DOWNTOWN,49626033,Roma,Near West Side,41.88871,-87.64185,Entire home/apt,80,31,1,5/27/17,0.02,27,364
15149053,Spacious private room/bath in modern home,96093069,Sujata,West Town,41.89474,-87.65988,Private room,97,1,79,11/10/19,1.64,2,270
15162267,MODERN 2 BEDROOM 2 BATH GREAT LOCATION RIVERNORTH,3965428,Rob,Near North Side,41.89695,-87.63258,Entire home/apt,150,60,1,10/24/16,0.02,73,365
15207942,"SOUTH LOOP 2 bedroom 2 BATHS |TARGET, GYM",55199486,Furnished Rental,Loop,41.86917,-87.63291,Entire home/apt,210,60,2,5/22/17,0.04,15,364
15216905,Private suite near train.,22632675,Mary And Don,Albany Park,41.96538,-87.70073,Private room,65,6,11,11/10/19,0.23,2,364
15219844,Beautiful 2bdrm condo in Lakeview,46663875,Alex,Lake View,41.9388,-87.65367,Entire home/apt,1200,1,7,7/1/18,0.15,1,89
15222577,ORLEANS STREET HIGH-END EXECUTIVE 1 BED w/POOL,67653393,Dan,Near North Side,41.90011,-87.63773,Entire home/apt,150,60,0,,,5,365
15230450,Wrigleyville townhome two blocks from ballpark,96809854,Ute,Lake View,41.95156,-87.65735,Entire home/apt,350,2,37,9/15/19,0.78,1,180
15233684,Charming & Modern Urban Apartment,96225987,Marc,Greater Grand Crossing,41.76532,-87.6311,Shared room,50,1,7,10/20/19,0.17,2,89
15247678,Weekend getaway in beautiful Lakeview,86296658,David,Lake View,41.93899,-87.66435,Private room,70,2,30,10/20/19,0.62,1,89
15250951,Really nice 2-bedroom King Suite with free parking,20538405,Baila,Hyde Park,41.79074,-87.59575,Private room,90,2,160,9/17/20,3.33,2,265
15256715,Beautiful Three Bedroom Apartment near Loyola,43509707,Patricia J,Rogers Park,42.00004,-87.66206,Entire home/apt,120,3,133,8/23/20,2.98,1,287
15257492,让你有如同回家的感觉,96810944,Lin & Peter,Avondale,41.93574,-87.73037,Private room,30,1,26,7/4/20,0.54,3,266
15271428,3BR Classic Chicago Graystone in Humboldt Park,35735428,Michelle,Humboldt Park,41.89523,-87.7082,Entire home/apt,75,1,40,9/7/20,0.83,1,67
15287352,Wrigleyville Mansion - Sleeps 16+,45401863,Joe,Lake View,41.95112,-87.6702,Entire home/apt,9999,7,16,11/23/18,0.4,2,80
15300771,The Sleeping Study: Airbnb Superhost,93017116,Randall,Grand Boulevard,41.81442,-87.61125,Private room,55,3,99,4/7/20,2.38,4,206
15303151,Princes Palace,66931034,Prince,South Shore,41.77023,-87.57065,Entire home/apt,100,2,58,3/15/20,2.8,1,365
15314428,"它是一个温暖的家,你在这可以如同回家,你会物有所值!",96810944,Lin & Peter,Avondale,41.93603,-87.73,Private room,31,1,42,11/17/19,0.87,3,264
15314872,Through The Wire Urban Oasis w/ garage parking,20639641,Tito,Humboldt Park,41.89689,-87.7189,Entire home/apt,117,14,62,2/16/20,1.51,1,124
15322642,Blues Brothers - Express | South Loop Studio,1652379,Charlie,Near South Side,41.86646,-87.62714,Entire home/apt,79,2,171,9/7/20,3.55,2,357
15328919,"Chicago’s Best Airbnb
In hip Avondale/Logan Sq",72214694,Carolynn,Avondale,41.93651,-87.72409,Entire home/apt,136,28,73,8/10/20,1.52,1,195
15329980,Luxury Condo with Views of Downtown and Lake Michigan,96348432,Craig,Near North Side,41.89307,-87.61941,Entire home/apt,159,2,16,8/10/20,0.4,1,20
15342084,"Bright, Modern Apartment in a Vintage Greystone",54865295,Rob,West Town,41.89686,-87.67671,Entire home/apt,126,2,162,9/18/20,3.41,2,341
15355696,Bingham 2/2,374295,Margaret,Logan Square,41.91899,-87.69204,Entire home/apt,231,2,57,10/15/19,1.19,1,63
15360554,Chic and Charming Vintage Condominium in Lincoln Park,24203102,Colin,Lincoln Park,41.92171,-87.66472,Entire home/apt,154,2,128,9/17/20,2.66,1,321
15360917,Suite in Comfortable Chicago Home,14677599,Lee,North Center,41.93969,-87.68456,Private room,76,1,75,7/30/20,1.58,1,89
15374367,Hotel Gravy,97691217,Dan,Lincoln Park,41.93065,-87.64201,Entire home/apt,204,2,23,12/14/19,0.48,1,324
15379201,Comfy house in the northwest.,11949514,Onelia,Belmont Cragin,41.93721,-87.77854,Shared room,57,1,20,8/5/19,0.42,1,179
15395539,Parisian inspired flat in the HEART of Chicago.,1474170,Katie,West Town,41.89578,-87.69304,Private room,32,2,8,2/18/20,0.17,1,160
15405332,"Best Location, Southport Corridor",12090996,Jonathan,Lake View,41.94682,-87.66673,Entire home/apt,151,2,163,3/8/20,3.39,2,302
15406710,"Sunny, spacious and cute.",10514167,Mona,West Ridge,41.98902,-87.69127,Entire home/apt,55,30,7,7/27/20,0.15,2,271
15420226,Blue Sky Apartment -Patio & Grill- Gatherings 420f,35342456,Roberto,Portage Park,41.93889,-87.75538,Entire home/apt,245,1,19,9/7/20,0.57,16,362
15464357,Short stay-Warm and Cozy room in Beautiful Condo,18742622,Barbara,Rogers Park,42.02105,-87.673,Private room,45,3,80,8/24/20,1.68,2,87
15479556,Edgewater Quietude - Combined 2 Bedrooms,3212030,Bobby,Edgewater,41.9893,-87.66224,Private room,110,1,64,7/19/20,1.37,3,265
15496152,Augusta's Garden | Noble Square | Wicker Park,45828803,Heather + JP,West Town,41.90063,-87.66316,Entire home/apt,104,2,176,9/6/20,3.73,2,343
15496483,PERFECT LOCATION - 2 BEDROOM LUXURY HOME | 2 BATHS,4384965,Tom,Near North Side,41.8976,-87.63235,Entire home/apt,200,31,2,10/19/17,0.04,10,365
15499376,Oasis in the City- walking distance to McCormick,33870996,Yvonne,Armour Square,41.84867,-87.63476,Entire home/apt,129,2,89,9/1/19,1.87,3,59
15500042,Tropical Bungalow Getaway in Quiet Neighborhood,24736657,Richard,Portage Park,41.95655,-87.75418,Entire home/apt,98,2,39,2/17/20,1.04,1,178
15507789,Lux 4 Bedroom 3.5 Bath Home in Chicago w/ Parking,28353845,Bob,Irving Park,41.95845,-87.71491,Entire home/apt,251,3,157,9/17/20,3.36,1,208
15508656,Family Friendly Triplex a Short Walk from Wrigley,5140484,Mike,Lake View,41.9442,-87.66232,Entire home/apt,199,7,32,2/17/20,0.67,2,31
15510883,"Newly Renovated Condo, Steps to Wrigley Field",71857880,Joe,Lake View,41.94999,-87.658,Entire home/apt,450,2,6,6/10/19,0.15,1,179
15549085,Wrigleyville/Boystown/Entire Private Floor!,100072753,Steve,Lake View,41.95187,-87.65159,Entire home/apt,159,1,112,9/13/20,2.73,1,164
15549146,"Comfortable, quiet private bedroom & bathroom",100073443,Divya,West Ridge,41.99896,-87.68935,Private room,50,2,93,7/15/20,1.96,1,276
15552589,Spacious 2 bed/2 bath in Logan Square,57875975,Peggy,Logan Square,41.92705,-87.71256,Entire home/apt,150,2,74,2/16/20,1.56,1,21
15566486,Vintage Fairytale Gingerbread Tudor House & Garden,4379932,Georgios,Forest Glen,41.98986,-87.74264,Entire home/apt,299,2,55,9/6/20,1.38,1,362
15578702,"Hot Logan Square by Blueline Train,bars,restaurant",44041158,Bill,Logan Square,41.92636,-87.71459,Entire home/apt,95,31,2,9/27/19,0.14,2,8
15581842,Large vintage inspired room in the heart of Logan,3485902,Maghen,Logan Square,41.92912,-87.70694,Private room,50,2,206,9/14/20,4.43,1,346
15597127,中唐【302】Chinatown,60390549,Zhi,Armour Square,41.84761,-87.63161,Private room,69,1,129,8/8/20,2.71,7,85
15599810,Can't beat this 2min walk to Wrigley!,55035816,Kimberly,Lake View,41.94979,-87.65323,Entire home/apt,136,3,45,8/5/20,0.94,1,290
15600689,Lincoln Park - Vintage Master Bedroom,100040841,Nancy,Lincoln Park,41.91754,-87.64043,Private room,59,30,61,8/31/20,1.29,1,229
15600903,PREMIUM EXCLUSIVE 2 BEDROOM 2 BATH POOL HOT-TUB,67653393,Dan,Loop,41.87246,-87.63056,Entire home/apt,210,31,1,1/28/17,0.02,5,364
15616547,PRIVATE STUDIO APT w/KITCHEN! NEAR LAKE & GOLF!,25173295,Angie,South Shore,41.76535,-87.56776,Entire home/apt,75,2,24,6/15/19,0.51,12,364
15635466,Amazing Lincoln Park home with Fun Game Room,100834397,Amy,Lincoln Park,41.91388,-87.65423,Entire home/apt,619,3,79,3/15/20,1.67,1,112
15638952,Super Cozy & Private Room - Avondale/Logan Sq.,37071724,Hussein,Avondale,41.93852,-87.71557,Private room,80,1,10,10/7/18,0.25,2,204
15643384,"Wrigleyville- Corporate, Business, Travel Nurse",4470700,Justin,Lake View,41.95075,-87.65163,Entire home/apt,60,90,3,3/31/20,0.06,1,242
15644082,"Luxury Condo, close to everything!",100925380,Carmen,Near South Side,41.86528,-87.62446,Entire home/apt,990,2,93,2/17/20,1.97,1,362
15647142,Private Room - Memorable Andersonville,32906923,Tommy,Uptown,41.97498,-87.66563,Private room,86,1,55,12/14/19,1.18,2,139
15649128,Monthly rent avail 1/1 entire place near Downtwn,16479196,Marco,Lincoln Park,41.92245,-87.64601,Entire home/apt,128,6,14,8/2/20,0.3,3,139
15649553,MONTHLY Rent Avail 3 beds & 2 baths entire place.,16479196,Marco,Lincoln Park,41.92232,-87.64575,Entire home/apt,177,4,80,2/2/20,1.69,3,133
15658650,"Posh XXL Room & Bath on PRIVATE Floor + GYM, PATIO",209564,Ami,Lake View,41.94488,-87.65434,Private room,101,5,144,3/15/20,3.03,4,93
15659073,"Gorgeous, cozy 1-bedroom Suite in Andersonville",9252191,Betsy,Edgewater,41.98139,-87.6707,Entire home/apt,85,2,151,9/8/20,3.19,1,334
15659526,Your own private Studio near  Lake.,25173295,Angie,South Shore,41.76504,-87.56652,Entire home/apt,75,1,23,11/15/19,0.49,12,365
15662488,Lincoln Park! Walk Beach/Zoo!  Free Parking!  OBO,76244,Chris,Lincoln Park,41.92017,-87.64218,Entire home/apt,200,1,31,8/30/20,0.66,2,365
15663486,"3 miles to Wrigley, private, cozy, easy access",101130285,Shaun & Andreea,Irving Park,41.95019,-87.71645,Private room,95,1,32,10/20/19,0.67,1,364
15669026,Super Cozy Bed/Bath in Awesome Andersonville Home!,90128865,Marty & Rob,Edgewater,41.98858,-87.67131,Private room,45,3,193,9/13/20,4.07,3,140
15679030,(MEV) 2Blks to Univ of Chicago歡迎 أهلا بكस्वागत हे,20665511,Skye,Woodlawn,41.78386,-87.60583,Private room,50,2,4,8/21/18,0.14,9,263
15694333,Welcoming 2BR in Chicago's Best Neighborhood!,87072178,Alex,West Town,41.89738,-87.6779,Entire home/apt,100,1,159,9/12/20,3.35,1,73
15701616,Modern Safe Logan Square Room,64272867,Victor,Logan Square,41.9214,-87.70711,Private room,65,1,24,10/15/18,0.51,1,364
15702552,3rd floor apt. close to Wrigley field,609901,Patrick & Kat,Uptown,41.9683,-87.65659,Entire home/apt,200,2,26,10/20/19,0.65,1,333
15719729,Quintessential Condo ★ Best kept secret location!!,98175134,Kevin,Lake View,41.94771,-87.64396,Private room,125,2,29,3/11/20,0.72,1,89
15721223,3 Bedroom 2 Bath Condo with Parking!,101564500,Helen,West Town,41.91321,-87.6905,Entire home/apt,139,2,32,8/3/20,1.96,1,88
15730074,Cozy 1 bdrm w/ access to train& bus,26031445,Monti,Irving Park,41.9427,-87.73138,Private room,89,1,0,,,1,89
15735536,Cozy Family Friendly  Home in Chicago (Galewood),25553049,Emily,Austin,41.91183,-87.78889,Entire home/apt,140,3,22,7/14/20,0.47,2,113
15744964,中唐【305】Chinatown,60390549,Zhi,Armour Square,41.84993,-87.63133,Private room,69,1,129,8/9/20,2.76,7,88
15745920,Edgewater Quietude - The Emerald Room,3212030,Bobby,Edgewater,41.98902,-87.66404,Private room,66,1,62,9/5/20,1.33,3,265
15753718,Edgewater Quietude - The Perkins Gilman Room,3212030,Bobby,Edgewater,41.98995,-87.66368,Private room,66,1,50,8/24/20,1.07,3,263
15758556,Min 2 mon stay RiverNorth 1BR 1parking in-unit W/D,24286663,Gennie,Near North Side,41.89428,-87.62685,Entire home/apt,100,60,13,12/23/18,0.31,1,324
15762034,Gorgeous Condo in Rogers Park - close to Red Line!,64906896,Jack,Rogers Park,42.01036,-87.67156,Entire home/apt,145,2,0,,,1,169
15771536,Wrigley Oasis! Steps from the Field! - 3BR/1BA!,57535057,Hannah,Lake View,41.9448,-87.66038,Entire home/apt,163,2,98,8/16/20,2.5,1,361
15771760,☺Fantastic 5-Star Home in Chicago's Trendiest Area,20939121,Jeff,West Town,41.91232,-87.69434,Entire home/apt,119,2,137,3/17/20,2.93,1,345
15798238,Classic Edgewater 3-BR/1-BA (w parking!),9094538,Nicole,Edgewater,41.9882,-87.6609,Entire home/apt,73,1,81,8/30/20,1.72,37,32
15804772,3rd Flr Penthouse by Northeastern Illinois Univ,102273969,Alexandra,North Park,41.98301,-87.71478,Private room,83,2,115,3/15/20,2.54,1,270
15871357,Safest City Retreat close to USMLE/COMLEX,2456789,Mary,Norwood Park,41.98251,-87.81927,Private room,49,14,237,7/11/20,5.07,4,83
15874365,(1EV) 2Blks to Univ of Chicago歡迎 أهلا بكस्वागत हे,20665511,Skye,Woodlawn,41.7837,-87.60623,Private room,30,5,23,4/29/19,0.49,9,363
15874839,(2EV) 2Blks to Univ of Chicago歡迎 أهلا بكस्वागत हे,20665511,Skye,Woodlawn,41.78248,-87.60652,Private room,45,28,10,11/30/19,0.23,9,263
15876178,(3EV) 2Blks to Univ of Chicago歡迎 أهلا بكस्वागत हे,20665511,Skye,Woodlawn,41.78279,-87.60621,Private room,45,2,10,8/20/18,0.22,9,263
15889904,(1EL) 2Blks to Univ of Chicago歡迎 أهلا بكस्वागत हे,20665511,Skye,Woodlawn,41.78181,-87.59971,Private room,45,5,39,9/23/18,0.83,9,364
15889919,(2EL) 2Blks to Univ of Chicago歡迎 أهلا بكस्वागत हे,20665511,Skye,Woodlawn,41.78027,-87.60353,Private room,45,2,17,8/31/20,0.4,9,362
15889957,(MEL) 2Blks to Univ of Chicago歡迎 أهلا بكस्वागत हे,20665511,Skye,Woodlawn,41.78066,-87.60181,Private room,42,2,7,1/2/18,0.17,9,263
15904833,Enjoyful  Bedroom for Travelers,76133827,Anny,West Town,41.89634,-87.6629,Private room,66,2,6,8/31/20,0.13,6,78
15909562,Millennium Park No1 LOCATION LOOP / GYM/ SPA /POOL,67653393,Dan,Loop,41.88564,-87.6174,Entire home/apt,125,31,1,5/17/19,0.06,5,365
15911102,Large Wicker Park Loft - Walk To Everything!,103220942,Perry,West Town,41.90959,-87.6863,Entire home/apt,76,3,262,9/5/20,5.63,2,43
15914497,Private unit close to everything in Chicago!,56054371,Michael,Near West Side,41.86425,-87.6464,Entire home/apt,93,2,48,2/27/20,1.9,1,53
15926884,Traveler's Dream - 1 bed in a shared bedroom,57387860,Freehand,Near North Side,41.89235,-87.62732,Hotel room,31,7,24,3/12/20,0.53,24,331
15939618,3BR Flat w/Free Street Parking in Humboldt Park,1214607,Coral,Humboldt Park,41.89873,-87.70326,Entire home/apt,75,1,228,9/15/20,4.99,2,70
15950510,Traveler's Dream - 1 bed in a shared bedroom,57387860,Freehand,Near North Side,41.89235,-87.62732,Hotel room,31,7,14,2/20/20,0.42,24,331
15954582,"Bright, Charming Loft in Andersonville",97706065,Wesley,Uptown,41.97437,-87.66395,Entire home/apt,121,2,170,9/18/20,3.66,1,155
15957773,Traveler's Dream - 1 bed in a shared bedroom,57387860,Freehand,Near North Side,41.89235,-87.62732,Hotel room,31,7,12,1/10/20,0.3,24,330
15983050,Bright 2BR Apt w/ Private Entrance & Laundry,103847672,John,Lake View,41.95415,-87.66299,Entire home/apt,84,3,173,9/5/20,3.79,1,339
15987927,Bright Large Logan Square 3 Bedroom,103890657,Susan,Logan Square,41.92872,-87.69738,Entire home/apt,113,3,165,8/23/20,3.56,1,76
15988886,Zen Lincoln Park Coach House,26821451,Pam,Lincoln Park,41.92184,-87.63996,Entire home/apt,100,14,29,8/17/20,0.68,1,332
16001987,"Luxury Loyola 3 Bedroom-2 Bath, Near Beach and El",71205935,Gary And Aitor,Rogers Park,42.00214,-87.66412,Entire home/apt,156,3,51,5/31/20,1.11,1,278
16012260,Logan Square Spa,28462890,Curtis,Logan Square,41.9151,-87.70596,Entire home/apt,150,3,13,12/29/19,0.32,2,19
16026075,Entire 1st Floor Apt near O'Hare/ORD & Blue Line,14045362,Anna,Jefferson Park,41.97108,-87.77055,Entire home/apt,90,2,161,9/8/20,3.79,1,99
16040153,Private Apartment in Humboldt Park/Logan Square,55389743,Erin,West Town,41.91008,-87.70387,Entire home/apt,94,2,89,12/11/19,1.92,1,1
16052779,Cozy East room,104526288,Myrtle,North Park,41.97783,-87.71556,Private room,35,2,50,7/25/20,1.08,2,365
